True_Label,Predicted_Label,Confidence
0,5,0.29850885
3,3,0.45030698
6,6,0.2722603
2,0,0.2676965
3,3,0.63890886
2,4,0.26300046
6,3,0.67097956
3,3,0.38303256
4,3,0.50629294
5,5,0.8114888
2,3,0.37873375
4,3,0.33399698
5,5,0.68915695
6,6,0.3858346
0,3,0.3595077
6,4,0.28635877
6,3,0.7991264
5,5,0.8282616
4,3,0.214012
0,3,0.35359436
2,5,0.37737867
6,3,0.3652267
3,3,0.400147
3,3,0.5804673
3,3,0.3042975
6,3,0.21044812
3,4,0.5114825
4,6,0.3062786
0,4,0.40018016
6,4,0.34712633
3,3,0.37988704
0,5,0.39780295
3,3,0.29231772
6,6,0.3883135
0,3,0.35533732
4,0,0.22053504
4,4,0.35104442
6,3,0.3988864
2,3,0.4543778
4,3,0.29232147
6,6,0.42136288
3,2,0.22714584
5,3,0.38180238
5,4,0.24321143
2,0,0.29945818
4,6,0.26576045
3,3,0.7526468
6,3,0.30311581
6,6,0.34525448
3,5,0.49946037
0,6,0.4153633
0,3,0.54245365
0,6,0.40524226
0,5,0.4148412
0,3,0.24149494
0,4,0.30114138
6,6,0.48976648
3,3,0.5833294
2,6,0.38896114
5,5,0.8189362
2,4,0.2870583
3,3,0.5358371
4,4,0.24373211
4,3,0.43470082
3,3,0.502065
5,2,0.33694533
6,6,0.3335112
5,6,0.65514874
4,6,0.35319287
3,6,0.3095925
2,6,0.3288748
5,5,0.21750028
2,4,0.33287242
4,4,0.41628027
5,2,0.28302225
6,6,0.23801877
6,0,0.2334204
0,5,0.3979148
2,4,0.21729332
2,6,0.35093477
4,3,0.62380546
0,3,0.37203124
4,0,0.29906753
3,3,0.47297335
4,6,0.39547062
3,0,0.3135945
3,3,0.57032996
2,4,0.48834062
6,3,0.38167086
2,2,0.3425977
0,5,0.36136374
3,4,0.35263443
4,4,0.2821749
4,4,0.52463096
6,6,0.54135394
3,6,0.43689054
3,2,0.32428065
5,5,0.6942419
2,6,0.35534254
5,5,0.3063244
4,6,0.47516474
3,3,0.3267396
2,3,0.33811292
3,3,0.38661233
2,5,0.44303992
3,3,0.3690647
4,3,0.28615254
6,6,0.202251
6,0,0.26437864
3,6,0.46007407
3,6,0.46517977
3,6,0.25865823
4,4,0.29759142
1,5,0.6816756
3,3,0.46306297
0,0,0.37467274
3,5,0.627914
3,3,0.42255846
4,3,0.28576088
3,3,0.50831383
5,4,0.43834415
2,3,0.53221166
3,4,0.2322162
3,3,0.660504
5,5,0.6567766
4,3,0.2889436
3,6,0.3150892
2,4,0.3199009
5,5,0.3930992
2,4,0.43419778
3,3,0.41888484
2,3,0.4142517
5,5,0.447794
3,3,0.54814905
3,3,0.60773385
3,3,0.48406604
3,6,0.36355254
0,0,0.29031387
2,0,0.20317122
0,4,0.27393955
6,6,0.5776629
4,2,0.26589718
2,4,0.26722637
3,5,0.74016815
4,4,0.3498248
0,3,0.49925694
6,4,0.2252823
4,3,0.37544894
6,4,0.3461834
5,5,0.33576444
2,3,0.257371
3,3,0.41408107
2,4,0.26415843
5,4,0.3383182
5,5,0.3207428
5,6,0.3594978
3,3,0.51205254
3,2,0.31180352
2,6,0.43253046
6,3,0.49377355
2,3,0.21705304
3,4,0.39068988
3,3,0.5482847
3,3,0.88257915
3,6,0.25572067
3,5,0.37790486
4,6,0.4189124
5,5,0.52855504
4,4,0.38319302
3,3,0.5698979
4,3,0.39603394
2,4,0.34940368
6,3,0.54171294
6,4,0.33051634
4,3,0.48980385
5,5,0.42445046
0,4,0.35486415
5,3,0.23643087
4,5,0.3433712
3,3,0.5692281
2,3,0.21771033
2,6,0.28469032
6,6,0.38217202
5,2,0.2827855
4,2,0.32964814
4,4,0.19171198
4,6,0.30593556
3,4,0.26748216
3,3,0.3910538
0,6,0.28842074
4,6,0.28588527
6,4,0.25826076
4,4,0.4529327
3,4,0.26650506
0,4,0.30626675
6,6,0.2570923
2,0,0.24519491
4,3,0.42812255
4,4,0.35828933
2,3,0.33044273
5,5,0.37880972
4,4,0.43984732
2,5,0.44546035
4,3,0.3207308
4,4,0.44617847
4,4,0.4287025
3,3,0.55428076
4,3,0.6347873
5,5,0.6056974
3,3,0.53194577
4,4,0.33442786
5,6,0.3380934
2,4,0.4455506
0,0,0.3016105
5,5,0.5620607
5,3,0.56438124
2,6,0.19775486
4,4,0.29248196
5,5,0.82172084
2,2,0.35634205
5,6,0.40830886
2,3,0.28225812
6,0,0.22746745
6,3,0.32880682
3,0,0.289241
6,3,0.45404324
3,3,0.4059171
4,3,0.43022764
5,5,0.65829945
4,4,0.5335167
0,4,0.32735884
3,3,0.27818087
6,5,0.5337311
3,3,0.8266737
0,3,0.25039458
6,6,0.34276626
4,3,0.2603391
4,4,0.28302577
4,3,0.20001426
4,3,0.30202386
3,6,0.22305572
5,5,0.43997735
0,5,0.48857415
3,4,0.24708374
6,4,0.26215386
6,3,0.41313583
0,4,0.25828433
0,4,0.20229061
5,5,0.79560924
2,3,0.43540886
6,3,0.36805138
5,5,0.87442255
3,5,0.31284967
6,6,0.1813279
5,0,0.22657564
3,4,0.34361768
6,4,0.4169616
3,6,0.39339656
6,6,0.3337782
3,3,0.34756213
6,3,0.43583816
5,5,0.32860094
6,6,0.34701025
2,2,0.3640784
5,5,0.5448354
3,6,0.24563563
6,6,0.34561148
3,3,0.74806815
3,3,0.31028187
0,4,0.28135845
0,3,0.33698803
0,5,0.28225183
4,3,0.54312956
4,4,0.36747673
6,4,0.5290266
2,5,0.7756207
5,5,0.30253583
5,5,0.8227532
4,3,0.50231576
0,5,0.53079164
6,4,0.25547317
4,6,0.41509068
6,3,0.30138168
3,3,0.71953684
6,4,0.33593297
0,6,0.45511565
0,4,0.3729837
5,5,0.5864112
5,6,0.34570804
3,3,0.3004392
3,3,0.34162864
4,3,0.22540466
5,0,0.21898736
5,0,0.3193978
3,3,0.2251754
3,6,0.30629107
4,3,0.5773497
0,4,0.31738684
0,4,0.28367716
3,0,0.30856493
3,4,0.3371421
4,4,0.32075697
6,4,0.24311315
3,3,0.7111991
3,3,0.5874692
3,0,0.21869513
4,3,0.46482748
4,4,0.37992716
5,5,0.8200078
0,4,0.24961103
3,4,0.22920191
3,3,0.486063
2,2,0.24096674
0,3,0.30131808
2,2,0.25694188
3,6,0.2983474
0,4,0.6145514
0,3,0.7169904
4,4,0.4631603
1,6,0.20190015
2,3,0.23608984
4,3,0.72669196
3,3,0.3014177
3,3,0.23141143
2,6,0.34302106
5,5,0.62951726
0,6,0.4301
5,5,0.82095337
5,6,0.33986565
5,5,0.4679675
3,3,0.37338367
4,4,0.33241615
2,5,0.24334423
0,6,0.3144458
5,5,0.7201705
5,0,0.32743603
0,6,0.32917878
6,3,0.47438958
0,4,0.20181295
6,0,0.32756147
3,3,0.26807946
6,6,0.3246244
3,3,0.49178183
2,4,0.4055811
3,3,0.43729988
3,3,0.6107861
2,6,0.26013184
5,3,0.32445988
3,4,0.24452618
3,4,0.28940597
2,4,0.29594055
3,6,0.3218099
6,6,0.37135422
5,0,0.22637671
6,3,0.2122028
0,0,0.24827531
5,3,0.25378928
0,3,0.3164039
3,4,0.4405439
3,3,0.39872685
4,6,0.32768908
3,5,0.30411738
4,3,0.45136842
4,3,0.32118803
5,5,0.3946025
2,5,0.52594596
6,6,0.31004813
0,4,0.2973501
3,3,0.21662489
6,4,0.2675511
6,3,0.4921997
3,4,0.28288114
0,5,0.25522536
4,6,0.37781343
6,3,0.559506
3,3,0.59194416
6,3,0.70519114
0,4,0.39822415
4,4,0.32030898
5,5,0.7265823
3,3,0.55919755
3,3,0.7707805
4,4,0.355168
4,3,0.5710866
0,3,0.22661346
3,3,0.599096
5,6,0.27797443
6,5,0.290626
3,3,0.46581107
0,3,0.4199146
3,3,0.60254735
5,5,0.42589542
6,6,0.29127756
5,6,0.27456662
4,4,0.32575363
2,4,0.29554856
4,2,0.29044947
2,4,0.29959378
3,3,0.83436775
3,3,0.57618314
0,6,0.3951765
6,3,0.58572626
5,6,0.22285996
3,3,0.7535481
4,4,0.26218998
0,0,0.24827239
2,2,0.37253636
5,5,0.34316832
2,2,0.23477162
3,6,0.32727724
4,6,0.2742749
6,0,0.4508197
4,2,0.22435893
6,3,0.6892706
5,5,0.9508403
3,6,0.2721622
2,3,0.30586037
6,6,0.6861843
3,3,0.25131795
3,3,0.70743614
6,3,0.4108445
4,3,0.39794433
5,5,0.45108733
3,3,0.38946873
6,3,0.44158605
2,3,0.2919694
1,2,0.21824527
6,6,0.47536102
3,3,0.7829409
2,4,0.3470132
4,4,0.33926016
5,6,0.40830886
6,4,0.41756642
3,3,0.38749263
6,4,0.27290618
6,3,0.26915267
6,3,0.33272204
6,6,0.36225164
1,4,0.37799367
3,4,0.32422328
4,3,0.27769372
3,3,0.4294221
2,6,0.29281822
3,3,0.49147075
0,6,0.29826182
3,3,0.4107036
3,3,0.27807605
3,6,0.41635117
1,3,0.2783574
3,3,0.3517912
6,6,0.4598077
5,4,0.29481494
6,4,0.3834399
0,0,0.27653974
5,5,0.5268265
2,0,0.49882603
0,4,0.37313896
4,4,0.24116415
0,0,0.28018168
0,6,0.3734433
5,6,0.36371893
2,4,0.30257246
3,3,0.50946873
5,5,0.7864411
5,5,0.7470745
2,6,0.394798
3,6,0.3858003
6,6,0.34563708
6,5,0.25861022
6,6,0.27435517
4,3,0.44983664
2,4,0.2965443
3,3,0.30694702
3,3,0.4206263
2,3,0.29313806
6,6,0.3680059
4,3,0.6830806
3,3,0.547385
0,4,0.25435033
3,6,0.34680796
3,3,0.33831438
6,6,0.39416245
0,5,0.4289449
3,5,0.40404576
0,6,0.27251196
2,4,0.26511008
3,3,0.42710504
4,3,0.37036583
0,6,0.28923675
6,6,0.58975834
4,4,0.29687583
5,6,0.32907653
6,6,0.48344824
6,6,0.2624577
3,3,0.34395403
0,3,0.39888218
3,3,0.53586274
3,6,0.33419955
5,5,0.5953642
2,6,0.3385101
6,6,0.32264575
4,6,0.31467387
2,5,0.62854356
5,5,0.5146581
4,0,0.35832113
6,3,0.20946702
5,5,0.45355883
3,3,0.6527467
0,3,0.46979296
6,6,0.31681016
2,4,0.41954684
5,2,0.25419742
2,6,0.36878416
4,4,0.3042964
0,0,0.2771859
4,6,0.2950304
3,3,0.76196235
0,0,0.2894297
3,3,0.5997914
3,6,0.3839354
6,4,0.5288251
0,2,0.27473977
4,4,0.2730321
4,4,0.28709897
0,0,0.23973759
6,6,0.42733976
0,6,0.28172675
0,3,0.25201052
6,5,0.40245518
4,3,0.8540007
6,3,0.48861468
5,6,0.19303434
4,4,0.29998943
4,4,0.22363192
0,0,0.5214969
6,3,0.41297817
6,3,0.361632
0,3,0.2579256
2,4,0.3627002
3,6,0.28694457
3,3,0.37186337
4,3,0.31609547
0,6,0.37404191
2,3,0.293186
2,6,0.39467287
3,3,0.76196826
5,5,0.88847655
0,4,0.3442546
3,5,0.51111984
4,4,0.23818274
0,6,0.31706035
6,6,0.32875633
2,6,0.36815372
2,0,0.28561738
3,3,0.8224097
3,4,0.38074297
6,3,0.40815747
6,6,0.22972439
6,4,0.3651843
2,6,0.3469199
2,3,0.3200346
2,6,0.21989428
3,4,0.24852985
5,5,0.6329908
5,3,0.29255393
4,6,0.2861619
3,3,0.45653015
3,3,0.65714645
6,6,0.23259728
3,3,0.48796308
3,3,0.4172872
3,3,0.340855
6,6,0.44015452
3,3,0.84781146
3,3,0.5735585
3,6,0.4499864
3,3,0.4821314
6,6,0.30656978
4,3,0.35931265
6,6,0.3338065
0,6,0.40526477
5,6,0.24753925
3,3,0.3623027
3,3,0.6230799
0,3,0.28597486
3,2,0.27655232
0,4,0.32365027
3,3,0.44746175
0,0,0.25890946
2,4,0.36310586
4,3,0.67270577
5,6,0.2117614
3,3,0.758281
0,3,0.33956984
6,6,0.39946482
6,5,0.32001236
6,3,0.33075577
3,3,0.2474555
0,6,0.46290863
3,3,0.4168715
4,3,0.27841786
5,5,0.31011656
6,3,0.425758
0,4,0.30976605
3,3,0.6891309
3,3,0.85631096
1,6,0.28600177
2,6,0.397894
2,6,0.37497917
3,4,0.3992166
4,3,0.25957558
5,3,0.232481
6,6,0.42279348
3,3,0.29715687
3,6,0.29469284
3,3,0.25587085
5,5,0.5973448
4,3,0.5777734
4,6,0.5050916
4,4,0.3235634
6,2,0.20181316
0,6,0.2757773
0,3,0.68135273
6,3,0.42810938
6,3,0.25512296
3,3,0.4979323
2,3,0.33026263
3,3,0.4503528
4,4,0.24038516
0,3,0.27139214
6,6,0.46112427
6,5,0.48405495
6,6,0.37487155
3,3,0.7675846
4,4,0.6032642
4,3,0.47084948
0,3,0.3200633
3,3,0.4985965
6,3,0.4150086
3,3,0.64559364
0,3,0.30590752
3,4,0.26405105
2,4,0.33756033
0,0,0.78467506
2,6,0.33640534
5,5,0.8948745
6,3,0.5323099
3,6,0.35353357
3,3,0.35276183
6,3,0.21148746
5,3,0.3416802
3,3,0.6892646
0,4,0.32358423
5,6,0.25348315
3,3,0.6390169
2,6,0.28776243
2,3,0.5392271
4,3,0.3860056
6,5,0.3055512
3,3,0.8176712
3,4,0.35715568
6,6,0.37870347
2,2,0.4725318
2,5,0.36972824
0,5,0.49822944
2,0,0.44984022
3,6,0.45575738
0,4,0.34633344
0,5,0.3648119
4,4,0.2698123
6,6,0.2043962
5,3,0.69595635
3,3,0.8051879
3,3,0.7893119
3,3,0.30551285
6,6,0.5095543
5,5,0.52612925
3,4,0.42374548
2,0,0.2548761
3,3,0.7862673
6,4,0.3487219
6,6,0.41776004
2,5,0.54394364
4,6,0.32464868
6,3,0.50848705
2,6,0.28900427
4,4,0.25195864
3,3,0.57075834
3,3,0.36946943
2,6,0.5006058
2,0,0.34944233
2,4,0.6780881
4,3,0.4416801
3,5,0.52011424
2,5,0.53424674
5,5,0.9823976
6,3,0.37342346
6,6,0.369918
6,3,0.51928985
2,0,0.23631702
0,3,0.29039478
0,0,0.2894297
6,6,0.33482605
3,4,0.2903506
3,4,0.33406386
2,4,0.25758132
4,6,0.3208645
4,4,0.4447406
3,4,0.44922063
3,3,0.2903795
3,4,0.33270383
6,3,0.2831431
4,3,0.31155387
6,6,0.3416813
3,3,0.5458911
4,4,0.2992227
5,6,0.20898221
3,4,0.26619768
4,3,0.31139344
6,6,0.6780224
3,4,0.39159054
5,5,0.43600503
2,5,0.59633154
2,3,0.5541634
2,4,0.2574849
4,6,0.31814715
4,2,0.38723353
2,3,0.3956238
4,4,0.42226905
0,3,0.2685778
4,3,0.5402186
2,5,0.57680726
4,0,0.18573648
2,2,0.25577965
5,5,0.6675827
0,2,0.30882967
4,4,0.29397967
3,6,0.3498017
4,4,0.49757156
0,3,0.44312656
2,3,0.5229309
6,3,0.26049563
4,0,0.2649429
0,6,0.36219865
5,5,0.7550204
6,6,0.30322072
6,4,0.27015707
2,6,0.23029658
4,6,0.4044893
6,6,0.3397728
2,3,0.40904716
2,5,0.43800578
2,6,0.24817578
4,4,0.33120754
6,2,0.35218704
4,6,0.30442116
0,5,0.32854745
2,5,0.44514197
0,6,0.24661258
4,4,0.44510487
4,4,0.3572797
3,3,0.2781944
5,5,0.68990517
4,4,0.37416035
0,4,0.3380676
4,3,0.3124185
3,4,0.31338015
5,3,0.421188
4,4,0.38642445
3,3,0.7449788
5,5,0.6878264
2,4,0.37018666
3,3,0.68010324
6,6,0.25289902
6,3,0.29703888
2,4,0.33448508
6,6,0.2663343
6,3,0.30022776
2,3,0.2720972
5,5,0.29300937
6,4,0.3197268
4,3,0.23745762
0,4,0.24359536
3,3,0.6573186
3,6,0.24521565
2,4,0.3843543
4,6,0.25729877
6,3,0.5353241
3,3,0.44222322
6,3,0.2436449
6,2,0.26021647
3,3,0.60182136
1,3,0.2730769
2,4,0.49296695
0,5,0.29903266
6,6,0.43495962
3,3,0.38605297
2,6,0.26418316
3,3,0.314497
3,3,0.33307707
3,3,0.5710549
5,5,0.4178823
6,6,0.2935518
3,4,0.40571025
3,4,0.36480916
0,4,0.26268432
6,6,0.24639696
0,4,0.3317738
5,4,0.2582657
6,4,0.21247122
3,0,0.35417235
4,4,0.2768141
3,3,0.48443645
3,3,0.7288913
0,0,0.35633433
5,3,0.32702807
3,5,0.39133868
2,2,0.21237296
2,5,0.25811005
3,5,0.3532324
2,2,0.24196936
4,6,0.37878448
3,3,0.5643348
3,3,0.2937885
0,5,0.80932266
2,4,0.3039199
5,3,0.4475692
4,5,0.49452642
4,4,0.5609608
3,3,0.53643614
6,4,0.3803003
3,3,0.5749593
6,6,0.21947359
4,4,0.281524
3,3,0.41501135
5,5,0.84837615
5,5,0.46718726
6,3,0.67411774
0,6,0.29085034
0,3,0.34791788
6,6,0.32837436
3,3,0.39811197
0,2,0.24695688
3,3,0.7162261
3,3,0.4926512
2,5,0.30417037
0,3,0.23936927
4,3,0.30661932
4,6,0.4092131
6,6,0.33820072
0,3,0.3365665
6,3,0.3570908
4,6,0.25171635
3,5,0.37462395
0,0,0.3650247
3,4,0.5562985
6,6,0.3730236
6,6,0.25805178
3,3,0.6868016
3,3,0.570478
4,4,0.29436335
4,3,0.58871293
0,5,0.7646455
0,4,0.4280647
0,4,0.20832013
0,4,0.3674819
2,6,0.29217842
3,3,0.4241208
4,4,0.31505737
6,3,0.28881598
3,3,0.34096077
3,5,0.354613
3,3,0.39413416
2,3,0.29194477
4,4,0.39251053
3,3,0.39562362
0,2,0.3726635
6,3,0.2846735
4,2,0.32620406
2,3,0.33803108
5,4,0.32315433
0,0,0.3369053
0,6,0.3594283
6,6,0.5622877
3,3,0.648131
0,3,0.27054295
4,4,0.42892924
3,3,0.3695196
3,3,0.47833326
0,0,0.3284002
3,3,0.37348703
3,3,0.31701657
4,4,0.36862272
2,5,0.22626509
0,4,0.25189868
5,5,0.90211034
6,6,0.5176722
6,6,0.29526457
0,6,0.27839774
0,0,0.2804809
4,6,0.36430082
5,4,0.4621485
3,5,0.50362545
2,4,0.41478747
0,2,0.26024655
2,4,0.3395361
3,3,0.23337707
5,3,0.31124693
4,6,0.26483235
6,4,0.21675465
4,3,0.4727247
6,6,0.44164404
5,5,0.7113354
3,6,0.25596216
3,6,0.3757378
6,0,0.29092798
3,3,0.6522924
0,3,0.35051882
5,5,0.5806856
6,6,0.31717134
4,6,0.35750204
0,4,0.24346659
2,5,0.5700778
2,5,0.31303257
5,2,0.32886273
3,5,0.48123503
3,4,0.27766323
6,6,0.49073607
3,3,0.8377751
4,0,0.2994034
2,4,0.36457485
6,6,0.39949006
3,4,0.5127855
2,6,0.37145305
0,6,0.44834346
3,5,0.37802875
6,6,0.577095
0,3,0.5890727
6,5,0.61938334
5,3,0.4896045
1,2,0.36049578
0,3,0.23980682
3,3,0.32076192
6,6,0.24414513
6,3,0.5843444
5,5,0.29307318
5,5,0.82004994
0,3,0.3725423
5,3,0.61829436
4,6,0.36316666
2,3,0.36144838
6,3,0.31122094
0,3,0.62641597
4,4,0.2596985
6,6,0.43893552
3,3,0.44519275
6,6,0.46614453
4,3,0.37164754
0,3,0.46647146
4,3,0.49743053
3,3,0.26627186
3,3,0.3769187
4,3,0.7447963
4,4,0.20971736
2,0,0.18516168
6,6,0.37276995
5,5,0.45697188
4,6,0.35887247
0,4,0.31859913
6,6,0.3780454
0,4,0.20878479
4,3,0.45260864
2,6,0.3421641
3,6,0.33756503
2,4,0.35638362
6,3,0.19973013
5,3,0.7415262
5,3,0.45109913
0,0,0.4227546
0,0,0.2894297
4,4,0.43427432
6,6,0.2655878
0,4,0.45094088
4,3,0.23332685
4,4,0.4124957
3,3,0.3815808
2,2,0.30195478
6,6,0.41442567
4,4,0.40003434
0,3,0.42826593
4,6,0.41936398
4,4,0.29981092
0,3,0.3303314
2,3,0.2641266
2,4,0.26743177
3,4,0.25462514
3,3,0.3517663
2,3,0.6807039
5,5,0.847938
5,4,0.22517805
4,4,0.33442235
6,4,0.4655207
4,6,0.26279977
4,2,0.28174037
4,3,0.82975656
6,6,0.5124868
3,4,0.31599176
4,3,0.35108262
4,3,0.32642454
3,3,0.2545434
3,3,0.44816962
2,2,0.28377214
3,3,0.26736858
0,3,0.75247073
4,3,0.4439424
3,3,0.5071481
4,3,0.32905018
6,6,0.38746727
6,6,0.71887505
4,6,0.33616516
3,6,0.28389803
3,6,0.38861465
4,5,0.2881732
0,5,0.43351522
2,4,0.37760177
2,6,0.31917325
0,6,0.31141827
2,5,0.4302796
3,3,0.50233465
3,3,0.69080585
3,4,0.3815188
2,0,0.31876653
5,6,0.37295538
6,3,0.34752646
6,6,0.7872706
6,6,0.33715612
3,3,0.6450719
6,6,0.31296
5,0,0.25729844
4,6,0.28623584
4,4,0.41305193
6,6,0.3407388
5,6,0.27866304
1,5,0.43811798
0,6,0.6229872
2,4,0.25386867
0,3,0.4624448
5,3,0.4801566
5,4,0.24769172
6,3,0.69554675
2,2,0.2537556
3,3,0.7965958
6,3,0.5150734
4,6,0.29686248
6,6,0.52815366
4,3,0.22448184
2,6,0.26467863
4,5,0.45031568
6,6,0.5073593
3,3,0.4079072
2,4,0.39869797
3,3,0.31258735
4,3,0.5372148
6,5,0.3384633
4,6,0.5459865
5,6,0.27683133
6,0,0.3297396
3,4,0.25858292
2,5,0.3552501
0,3,0.2606134
3,3,0.41772413
2,4,0.2491296
2,4,0.4295417
0,3,0.33677018
1,0,0.24813116
6,6,0.23156369
6,6,0.34254387
4,4,0.28065008
3,3,0.35153186
5,5,0.42284772
3,4,0.5740701
3,3,0.24057786
6,4,0.2507329
4,3,0.35375857
3,3,0.8379102
3,3,0.3505721
3,3,0.37293103
6,4,0.35142037
0,3,0.55392456
5,5,0.8062224
6,3,0.36971432
2,5,0.57953346
0,0,0.3290381
6,3,0.2309619
0,3,0.32057902
3,3,0.6675055
6,0,0.22816963
3,3,0.57091385
0,3,0.32046002
4,4,0.40139514
2,3,0.2575447
1,3,0.38204145
6,6,0.31222665
6,3,0.31427515
6,6,0.32689592
6,6,0.23221274
2,3,0.5380402
5,5,0.31533134
3,3,0.4620132
3,0,0.29197782
3,3,0.48609528
5,5,0.8713639
3,4,0.24284838
0,4,0.2639051
4,4,0.32553747
3,6,0.2692483
3,3,0.22890036
0,3,0.5378471
6,6,0.4170594
4,4,0.37971544
6,6,0.4102735
2,3,0.45076728
3,3,0.39853284
2,4,0.41366
6,3,0.42107528
2,5,0.5568826
6,6,0.26847005
6,6,0.32171637
3,3,0.86704314
0,3,0.26174855
4,3,0.3233424
3,3,0.58431506
3,3,0.2755933
2,2,0.261663
2,4,0.30900973
3,3,0.8043288
5,5,0.49854344
4,3,0.3137922
6,6,0.37184772
2,2,0.33756226
3,3,0.4005464
5,5,0.46459818
3,3,0.24610895
4,4,0.39439616
6,3,0.26226577
3,3,0.53277487
3,5,0.26642823
5,5,0.2555824
0,3,0.28467
6,5,0.28516167
4,3,0.41582322
4,6,0.340701
5,5,0.27926415
4,3,0.8181366
4,3,0.29571465
4,3,0.30891353
2,6,0.3104479
4,3,0.2738938
3,6,0.25856546
3,5,0.5301333
4,3,0.35824242
4,6,0.24118164
0,4,0.3446177
4,6,0.5331256
3,3,0.32957956
3,5,0.49183914
6,6,0.32728314
3,3,0.35559207
4,4,0.4906162
2,5,0.50330496
3,0,0.3038397
3,0,0.2936677
3,4,0.27410606
4,3,0.6012573
2,4,0.27305853
5,5,0.26659444
6,6,0.40560752
5,5,0.88713926
6,6,0.6107103
0,4,0.26936954
0,3,0.47218418
3,2,0.22606874
3,3,0.65896356
6,6,0.37719736
6,6,0.9050306
3,3,0.4449581
5,6,0.25142294
3,3,0.22370584
0,5,0.52946657
4,3,0.61146814
4,4,0.46586058
3,6,0.6731245
4,3,0.34634474
6,6,0.41683003
3,6,0.34560043
6,6,0.33917263
3,3,0.6970708
5,2,0.29519075
4,4,0.32512775
3,4,0.36559436
6,6,0.3094169
6,3,0.7145456
0,4,0.40536553
2,4,0.27445826
3,3,0.5505906
6,0,0.41653046
0,6,0.31063014
6,4,0.27431142
0,6,0.3520488
5,5,0.37740338
4,4,0.35168013
5,5,0.29300937
3,3,0.7235599
2,4,0.27320582
4,4,0.3855984
3,6,0.5392974
6,5,0.528195
6,3,0.7068908
2,4,0.39811617
6,6,0.27844548
2,0,0.2276969
4,6,0.21165834
6,3,0.30137938
3,4,0.28600883
1,6,0.29973748
4,6,0.44364172
2,6,0.4771191
6,3,0.28713328
2,6,0.26606062
3,3,0.48269004
5,3,0.2869637
5,5,0.67366284
4,4,0.34739965
6,4,0.22882688
2,5,0.64796364
5,5,0.8806357
6,0,0.31594163
2,6,0.31326142
4,6,0.29898256
3,3,0.7443438
6,6,0.38505125
4,3,0.59317327
6,3,0.32900226
3,3,0.5381688
4,4,0.3112208
4,4,0.32654247
0,0,0.5098365
0,4,0.54914016
2,4,0.34428304
4,3,0.6563899
6,6,0.28347564
6,6,0.2707414
0,6,0.28921545
4,6,0.26042536
1,0,0.25946918
5,5,0.6391836
6,4,0.30938342
4,4,0.3419837
6,6,0.40560752
6,6,0.2659485
3,3,0.39041185
5,5,0.88326925
0,0,0.5820236
3,3,0.21711712
4,6,0.37048346
5,3,0.3312753
0,6,0.26673403
2,4,0.27506363
4,0,0.4272553
6,3,0.3535319
3,4,0.2962098
6,6,0.29298764
6,2,0.20652299
6,6,0.28449643
4,4,0.27292746
4,4,0.42132676
0,4,0.32474583
6,3,0.6558748
3,3,0.28877872
6,6,0.26164562
3,3,0.7922058
4,3,0.31966656
6,3,0.4785351
6,6,0.38643724
3,3,0.62709254
3,4,0.35622448
3,3,0.6429143
5,3,0.19374724
3,4,0.27618012
6,6,0.30441618
0,4,0.3803222
0,6,0.22906972
2,4,0.22493415
4,4,0.2967642
2,2,0.25336817
0,2,0.37589538
5,6,0.20699948
5,5,0.6580741
5,6,0.21760304
6,4,0.37589842
3,6,0.23435502
4,4,0.29180127
4,3,0.27752966
1,6,0.50679374
5,6,0.49040714
0,2,0.26492622
2,6,0.40354565
4,4,0.31232873
4,6,0.2525983
6,3,0.7425006
6,3,0.716574
2,4,0.35362005
5,5,0.45382506
3,6,0.230399
2,6,0.20068042
6,3,0.2790633
3,4,0.24537805
3,0,0.31674904
4,3,0.54988456
6,6,0.33131674
5,6,0.53023845
6,4,0.3028542
2,2,0.35056406
3,0,0.401484
3,0,0.22488442
5,5,0.62319106
3,6,0.36946747
2,5,0.49873406
6,2,0.24328515
6,6,0.53529286
6,3,0.32796368
6,6,0.31044596
3,3,0.4671539
3,3,0.2616203
4,4,0.2751712
2,6,0.3551271
4,6,0.23638672
3,3,0.4644701
3,3,0.48910517
4,4,0.51979
4,2,0.35531947
3,3,0.27100226
3,3,0.85246414
3,3,0.6642365
3,3,0.4923135
5,5,0.28353578
0,4,0.25901943
4,0,0.28039935
6,6,0.5081379
6,6,0.38974762
3,3,0.5303685
5,5,0.83457625
3,3,0.6193441
6,6,0.2843245
3,3,0.2779528
3,3,0.39243248
3,3,0.23781395
0,3,0.33575013
2,3,0.40147322
0,5,0.3815299
2,3,0.39929056
0,6,0.2935978
4,4,0.41645518
2,4,0.50298584
5,5,0.36800545
0,3,0.32263842
6,4,0.257867
6,6,0.42494068
3,4,0.4598335
5,2,0.29765323
6,6,0.67865473
3,6,0.83388454
4,4,0.24494866
5,5,0.43710202
3,3,0.31338298
6,3,0.44466102
5,5,0.3544904
2,4,0.3185403
2,0,0.3186953
3,4,0.3505044
3,3,0.3587114
4,3,0.40797645
3,3,0.6068093
6,3,0.2962827
1,5,0.57126445
5,5,0.7427522
3,3,0.3526641
6,6,0.19411024
6,6,0.38070247
3,6,0.2133276
5,5,0.68988436
3,5,0.27478305
4,6,0.3155102
0,6,0.2709544
3,6,0.36148456
3,3,0.6498805
4,4,0.3247502
4,4,0.34585655
4,3,0.65251863
4,2,0.26245874
6,6,0.41048515
0,3,0.3023225
